timestamp,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
960,776.0,2133.333251953125,639.0,3905.0,1000.0,5110.0,2460.0,5405.0
961,776.0,2100.0,625.0,3885.0,995.0,5100.0,2470.0,5250.0
962,770.0,2076.666748046875,622.0,3865.0,983.0,5090.0,2460.0,5250.0
963,780.0,2053.333251953125,625.0,3810.0,1000.0,5080.0,2485.0,5335.0
964,798.0,2063.333251953125,632.0,3805.0,1040.0,5170.0,2475.0,5415.0
965,806.0,2070.0,632.0,3775.0,1040.0,5170.0,2500.0,5465.0
966,800.0,2040.0,643.0,3725.0,1050.0,5200.0,2475.0,5530.0
967,808.0,2050.0,638.0,3775.0,1040.0,5310.0,2500.0,5695.0
968,804.0,2040.0,631.0,3770.0,1050.0,5190.0,2500.0,5665.0
969,808.0,2033.3333740234375,626.0,3755.0,1090.0,4990.0,2505.0,5665.0
970,812.0,2063.333251953125,630.0,3780.0,1100.0,5000.0,2490.0,5635.0
971,824.0,2090.0,645.0,3790.0,1120.0,5120.0,2510.0,5715.0
972,828.0,2080.0,642.0,3735.0,1110.0,5090.0,2505.0,5705.0
973,824.0,2100.0,643.0,3950.0,1140.0,5100.0,2505.0,5700.0
974,826.0,2080.0,644.0,3970.0,1160.0,5090.0,2500.0,5655.0
975,834.0,2050.0,657.0,4000.0,1170.0,5160.0,2515.0,5650.0
976,840.0,2056.666748046875,648.0,4020.0,1130.0,5160.0,2510.0,5700.0
977,830.0,2036.6666259765625,648.0,3990.0,1100.0,5110.0,2510.0,5645.0
978,838.0,2073.333251953125,661.0,3995.0,1090.0,5110.0,2505.0,5690.0
979,830.0,2086.666748046875,656.0,4130.0,1110.0,5050.0,2505.0,5650.0
980,840.0,2100.0,667.0,4130.0,1110.0,5040.0,2500.0,5765.0
981,830.0,2083.333251953125,663.0,4070.0,1070.0,5000.0,2495.0,5720.0
982,824.0,2053.333251953125,654.0,3970.0,1030.0,4960.0,2500.0,5715.0
983,830.0,2070.0,659.0,3985.0,1060.0,4910.0,2500.0,5685.0
984,824.0,2080.0,661.0,4140.0,1100.0,4900.0,2490.0,5640.0
985,822.0,2060.0,665.0,4080.0,1100.0,4890.0,2475.0,5725.0
986,818.0,2066.666748046875,681.0,4040.0,1120.0,4880.0,2460.0,5745.0
987,808.0,2036.6666259765625,674.0,4080.0,1090.0,4850.0,2445.0,5720.0
988,812.0,2033.3333740234375,669.0,4035.0,1090.0,4870.0,2445.0,5585.0
989,808.0,2056.666748046875,683.0,4060.0,1080.0,4870.0,2475.0,5640.0
990,798.0,2073.333251953125,685.0,4050.0,1100.0,4880.0,2480.0,5585.0
991,810.0,2096.666748046875,693.0,4105.0,1110.0,4930.0,2485.0,5545.0
992,802.0,2150.0,693.0,4100.0,1110.0,4920.0,2470.0,5500.0
993,796.0,2153.333251953125,706.0,4070.0,1110.0,4930.0,2460.0,5485.0
994,806.0,2156.666748046875,710.0,4045.0,1100.0,4920.0,2470.0,5460.0
995,810.0,2180.0,704.0,4035.0,1090.0,4920.0,2475.0,5535.0
996,812.0,2240.0,701.0,4065.0,1100.0,4900.0,2485.0,5640.0
997,812.0,2206.666748046875,712.0,4050.0,1070.0,4880.0,2480.0,5600.0
998,810.0,2176.666748046875,716.0,3960.0,1060.0,4890.0,2480.0,5540.0
999,810.0,2193.333251953125,718.0,3995.0,1050.0,4900.0,2480.0,5625.0
1000,814.0,2210.0,713.0,3970.0,1050.0,4900.0,2500.0,5530.0
1001,826.0,2240.0,706.0,3970.0,1060.0,4870.0,2500.0,5550.0
1002,832.0,2253.333251953125,720.0,3960.0,1040.0,4910.0,2520.0,5575.0
1003,834.0,2273.333251953125,732.0,3975.0,1040.0,4890.0,2505.0,5545.0
1004,832.0,2286.666748046875,744.0,3965.0,1040.0,4920.0,2520.0,5630.0
1005,834.0,2273.333251953125,734.0,3980.0,1050.0,4940.0,2525.0,5640.0
1006,824.0,2313.333251953125,745.0,3945.0,1060.0,4950.0,2525.0,5680.0
1007,834.0,2276.666748046875,752.0,3890.0,1100.0,5010.0,2520.0,5755.0
1008,826.0,2313.333251953125,772.0,3870.0,1130.0,5010.0,2530.0,5805.0
1009,818.0,2313.333251953125,772.0,3845.0,1110.0,5040.0,2520.0,5770.0
1010,810.0,2286.666748046875,765.0,3765.0,1120.0,5020.0,2520.0,5640.0
1011,808.0,2296.666748046875,767.0,3655.0,1110.0,5010.0,2515.0,5765.0
1012,808.0,2320.0,776.0,3695.0,1140.0,5030.0,2525.0,5750.0
1013,814.0,2393.333251953125,780.0,3785.0,1140.0,5010.0,2560.0,5760.0
1014,808.0,2400.0,790.0,3775.0,1160.0,5030.0,2550.0,5850.0
1015,816.0,2373.333251953125,774.0,3765.0,1210.0,5090.0,2580.0,5855.0
1016,818.0,2380.0,773.0,3790.0,1200.0,5090.0,2585.0,5885.0
1017,818.0,2386.666748046875,775.0,3890.0,1190.0,5110.0,2590.0,5930.0
1018,822.0,2410.0,780.0,3815.0,1220.0,5150.0,2610.0,5880.0
1019,822.0,2390.0,780.0,3940.0,1200.0,5110.0,2615.0,5855.0
1020,826.0,2376.666748046875,775.0,3930.0,1220.0,5100.0,2610.0,5930.0
1021,822.0,2393.333251953125,791.0,3860.0,1280.0,5090.0,2605.0,5885.0
1022,820.0,2376.666748046875,771.0,3955.0,1230.0,5080.0,2615.0,5870.0
1023,820.0,2353.333251953125,757.0,4100.0,1180.0,5070.0,2605.0,5840.0
1024,812.0,2366.666748046875,761.0,4080.0,1200.0,5010.0,2585.0,5965.0
1025,814.0,2343.333251953125,769.0,3975.0,1210.0,5130.0,2590.0,5915.0
1026,800.0,2326.666748046875,763.0,3990.0,1190.0,5050.0,2575.0,5835.0
1027,802.0,2373.333251953125,771.0,4100.0,1220.0,5120.0,2595.0,5955.0
1028,800.0,2370.0,768.0,4065.0,1260.0,5080.0,2595.0,5990.0
1029,802.0,2386.666748046875,761.0,4020.0,1300.0,5100.0,2580.0,5970.0
1030,790.0,2363.333251953125,752.0,4010.0,1250.0,5170.0,2605.0,5875.0
1031,806.0,2360.0,744.0,4150.0,1270.0,5220.0,2605.0,5850.0
1032,806.0,2336.666748046875,755.0,4125.0,1260.0,5120.0,2605.0,5805.0
1033,798.0,2283.333251953125,744.0,3995.0,1220.0,5030.0,2565.0,5785.0
1034,802.0,2233.333251953125,739.0,3915.0,1210.0,5120.0,2590.0,5650.0
1035,798.0,2296.666748046875,761.0,3960.0,1190.0,5110.0,2600.0,5650.0
1036,804.0,2320.0,783.0,3895.0,1240.0,5090.0,2575.0,5735.0
1037,804.0,2306.666748046875,813.0,3875.0,1260.0,5110.0,2590.0,5800.0
1038,816.0,2296.666748046875,802.0,3945.0,1250.0,5160.0,2570.0,5865.0
1039,826.0,2356.666748046875,792.0,3920.0,1270.0,5200.0,2555.0,6050.0
1040,830.0,2350.0,790.0,3895.0,1290.0,5180.0,2565.0,6125.0
1041,824.0,2346.666748046875,794.0,3905.0,1280.0,5220.0,2580.0,6150.0
1042,816.0,2280.0,774.0,3835.0,1260.0,5190.0,2560.0,6050.0
1043,806.0,2283.333251953125,769.0,3775.0,1270.0,5170.0,2540.0,5990.0
1044,804.0,2266.666748046875,768.0,3775.0,1300.0,5180.0,2525.0,5935.0
1045,802.0,2253.333251953125,751.0,3755.0,1290.0,5160.0,2520.0,5945.0
1046,792.0,2236.666748046875,758.0,3705.0,1260.0,5210.0,2525.0,5765.0
1047,770.0,2090.0,721.0,3555.0,1250.0,5080.0,2485.0,5605.0
1048,772.0,2193.333251953125,747.0,3600.0,1280.0,5050.0,2485.0,5650.0
1049,776.0,2206.666748046875,749.0,3625.0,1310.0,5120.0,2505.0,5655.0
1050,768.0,2176.666748046875,731.0,3665.0,1310.0,5040.0,2490.0,5690.0
1051,770.0,2213.333251953125,749.0,3770.0,1310.0,5020.0,2470.0,5670.0
1052,774.0,2223.333251953125,754.0,3750.0,1300.0,5100.0,2485.0,5650.0
1053,772.0,2186.666748046875,746.0,3775.0,1260.0,5080.0,2495.0,5770.0
1054,770.0,2213.333251953125,745.0,3800.0,1310.0,5120.0,2515.0,5725.0
1055,768.0,2206.666748046875,742.0,3760.0,1350.0,5110.0,2520.0,5815.0
1056,762.0,2203.333251953125,744.0,3735.0,1370.0,5060.0,2530.0,5870.0
1057,786.0,2216.666748046875,752.0,3720.0,1420.0,5160.0,2570.0,6005.0
1058,780.0,2223.333251953125,768.0,3730.0,1410.0,5180.0,2565.0,5995.0
1059,780.0,2186.666748046875,762.0,3700.0,1370.0,5230.0,2575.0,5885.0
1060,774.0,2156.666748046875,762.0,3610.0,1350.0,5260.0,2565.0,6000.0
1061,770.0,2186.666748046875,739.0,3540.0,1390.0,5260.0,2565.0,5795.0
1062,766.0,2173.333251953125,724.0,3540.0,1400.0,5270.0,2555.0,5730.0
1063,764.0,2086.666748046875,707.0,3520.0,1360.0,5210.0,2545.0,5660.0
1064,770.0,2036.6666259765625,705.0,3370.0,1360.0,5200.0,2530.0,5650.0
1065,764.0,2043.3333740234375,702.0,3345.0,1380.0,5110.0,2515.0,5565.0
1066,776.0,2100.0,707.0,3480.0,1360.0,5190.0,2520.0,5645.0
1067,778.0,2066.666748046875,711.0,3430.0,1360.0,5190.0,2535.0,5650.0
1068,784.0,2100.0,695.0,3445.0,1340.0,5260.0,2535.0,5675.0
1069,788.0,2096.666748046875,704.0,3430.0,1340.0,5270.0,2530.0,5560.0
1070,788.0,2050.0,691.0,3325.0,1380.0,5290.0,2520.0,5480.0
1071,778.0,2053.333251953125,691.0,3245.0,1410.0,5240.0,2545.0,5540.0
1072,780.0,2126.666748046875,699.0,3320.0,1420.0,5260.0,2530.0,5630.0
1073,788.0,2153.333251953125,698.0,3450.0,1460.0,5300.0,2560.0,5730.0
1074,772.0,2183.333251953125,712.0,3590.0,1420.0,5230.0,2545.0,5880.0
1075,778.0,2210.0,714.0,3480.0,1430.0,5310.0,2545.0,5880.0
1076,782.0,2186.666748046875,725.0,3520.0,1470.0,5270.0,2560.0,5915.0
1077,778.0,2210.0,724.0,3620.0,1450.0,5360.0,2555.0,5930.0
1078,772.0,2190.0,729.0,3590.0,1450.0,5350.0,2550.0,5890.0
1079,766.0,2156.666748046875,729.0,3540.0,1510.0,5290.0,2560.0,5825.0
1080,768.0,2190.0,740.0,3490.0,1490.0,5330.0,2570.0,5820.0
1081,762.0,2186.666748046875,732.0,3445.0,1470.0,5250.0,2550.0,5785.0
1082,766.0,2223.333251953125,743.0,3480.0,1490.0,5300.0,2565.0,5815.0
1083,776.0,2233.333251953125,739.0,3460.0,1450.0,5280.0,2565.0,5800.0
1084,780.0,2236.666748046875,732.0,3425.0,1480.0,5360.0,2565.0,5755.0
1085,780.0,2270.0,731.0,3445.0,1450.0,5350.0,2570.0,5845.0
1086,780.0,2273.333251953125,742.0,3450.0,1460.0,5320.0,2560.0,5860.0
1087,790.0,2300.0,749.0,3505.0,1500.0,5370.0,2575.0,5915.0
1088,786.0,2296.666748046875,778.0,3505.0,1480.0,5310.0,2575.0,5935.0
1089,784.0,2230.0,768.0,3525.0,1480.0,5350.0,2580.0,5905.0
1090,792.0,2233.333251953125,770.0,3500.0,1510.0,5380.0,2590.0,5945.0
1091,788.0,2260.0,774.0,3465.0,1530.0,5410.0,2595.0,5955.0
1092,788.0,2290.0,773.0,3440.0,1510.0,5370.0,2600.0,5855.0
1093,776.0,2246.666748046875,763.0,3435.0,1520.0,5370.0,2600.0,5780.0
1094,778.0,2266.666748046875,760.0,3595.0,1520.0,5370.0,2600.0,5825.0
1095,784.0,2280.0,751.0,3685.0,1490.0,5460.0,2630.0,5845.0
1096,794.0,2283.333251953125,753.0,3735.0,1480.0,5500.0,2645.0,5830.0
1097,802.0,2283.333251953125,751.0,3740.0,1490.0,5520.0,2635.0,5835.0
1098,808.0,2283.333251953125,760.0,3710.0,1490.0,5500.0,2630.0,5850.0
1099,812.0,2270.0,764.0,3655.0,1470.0,5490.0,2640.0,5895.0
1100,822.0,2260.0,757.0,3630.0,1460.0,5520.0,2625.0,5915.0
1101,822.0,2243.333251953125,755.0,3635.0,1430.0,5490.0,2650.0,5855.0
1102,814.0,2233.333251953125,744.0,3570.0,1470.0,5460.0,2640.0,5855.0
1103,820.0,2256.666748046875,748.0,3575.0,1480.0,5600.0,2665.0,5915.0
1104,826.0,2276.666748046875,745.0,3625.0,1500.0,5600.0,2675.0,5870.0
1105,824.0,2283.333251953125,746.0,3640.0,1500.0,5590.0,2680.0,5775.0
1106,830.0,2290.0,741.0,3660.0,1500.0,5630.0,2685.0,5675.0
1107,838.0,2283.333251953125,736.0,3705.0,1500.0,5660.0,2690.0,5730.0
1108,836.0,2280.0,736.0,3755.0,1490.0,5600.0,2685.0,5715.0
1109,840.0,2313.333251953125,735.0,3715.0,1470.0,5580.0,2695.0,5795.0
1110,846.0,2316.666748046875,734.0,3675.0,1470.0,5540.0,2685.0,5795.0
1111,838.0,2310.0,742.0,3640.0,1500.0,5540.0,2670.0,5685.0
1112,832.0,2370.0,741.0,3695.0,1530.0,5600.0,2670.0,5665.0
1113,834.0,2363.333251953125,742.0,3680.0,1560.0,5620.0,2680.0,5660.0
1114,846.0,2403.333251953125,752.0,3760.0,1560.0,5590.0,2695.0,5645.0
1115,848.0,2400.0,768.0,3785.0,1570.0,5740.0,2690.0,5425.0
1116,850.0,2403.333251953125,772.0,3775.0,1600.0,5750.0,2690.0,5430.0
1117,854.0,2483.333251953125,777.0,3770.0,1640.0,5730.0,2710.0,5365.0
1118,850.0,2520.0,811.0,3725.0,1640.0,5740.0,2710.0,5280.0
1119,856.0,2513.333251953125,802.0,3710.0,1600.0,5670.0,2705.0,5250.0
1120,850.0,2503.333251953125,802.0,3615.0,1550.0,5600.0,2680.0,5210.0
1121,834.0,2403.333251953125,791.0,3570.0,1560.0,5630.0,2640.0,5150.0
1122,840.0,2433.333251953125,795.0,3565.0,1590.0,5610.0,2655.0,5125.0
1123,846.0,2473.333251953125,812.0,3610.0,1560.0,5600.0,2675.0,5180.0
1124,868.0,2516.666748046875,834.0,3685.0,1550.0,5620.0,2690.0,5240.0
1125,876.0,2546.666748046875,873.0,3800.0,1520.0,5670.0,2665.0,5320.0
1126,876.0,2550.0,868.0,3880.0,1530.0,5710.0,2655.0,5265.0
1127,866.0,2570.0,884.0,3880.0,1540.0,5810.0,2665.0,5190.0
1128,866.0,2606.666748046875,878.0,3870.0,1550.0,5790.0,2675.0,5350.0
1129,870.0,2623.333251953125,867.0,4085.0,1560.0,5720.0,2670.0,5400.0
1130,878.0,2723.333251953125,846.0,4140.0,1550.0,5770.0,2660.0,5405.0
1131,872.0,2700.0,849.0,4195.0,1560.0,5760.0,2650.0,5415.0
1132,888.0,2733.333251953125,861.0,4255.0,1570.0,5820.0,2690.0,5415.0
1133,894.0,2713.333251953125,877.0,4125.0,1600.0,5850.0,2690.0,5435.0
1134,898.0,2750.0,864.0,4180.0,1590.0,5810.0,2670.0,5525.0
1135,908.0,2706.666748046875,852.0,4115.0,1590.0,5860.0,2685.0,5660.0
1136,908.0,2723.333251953125,862.0,4075.0,1610.0,5830.0,2715.0,5705.0
1137,890.0,2666.666748046875,865.0,3970.0,1600.0,5780.0,2690.0,5710.0
1138,910.0,2713.333251953125,876.0,4080.0,1600.0,5900.0,2710.0,5705.0
1139,900.0,2693.333251953125,887.0,4090.0,1600.0,5970.0,2720.0,5670.0
1140,896.0,2710.0,900.0,4150.0,1630.0,6080.0,2715.0,5735.0
1141,900.0,2723.333251953125,931.0,4050.0,1610.0,6210.0,2720.0,5760.0
1142,906.0,2713.333251953125,918.0,4035.0,1590.0,6230.0,2740.0,5740.0
1143,910.0,2720.0,889.0,4215.0,1600.0,6250.0,2730.0,5725.0
1144,918.0,2690.0,875.0,4070.0,1600.0,6330.0,2740.0,5670.0
1145,918.0,2670.0,874.0,4215.0,1620.0,6360.0,2740.0,5660.0
1146,924.0,2716.666748046875,889.0,4375.0,1630.0,6320.0,2730.0,5810.0
1147,932.0,2710.0,885.0,4420.0,1630.0,6350.0,2740.0,6000.0
1148,944.0,2710.0,881.0,4440.0,1610.0,6340.0,2760.0,5950.0
1149,940.0,2726.666748046875,874.0,4365.0,1590.0,6220.0,2765.0,5985.0
1150,950.0,2816.666748046875,903.0,4480.0,1580.0,6240.0,2785.0,5970.0
1151,952.0,2870.0,891.0,4525.0,1560.0,6330.0,2810.0,5880.0
1152,972.0,2983.333251953125,910.0,4545.0,1600.0,6430.0,2895.0,5920.0
1153,966.0,2983.333251953125,917.0,4355.0,1580.0,6570.0,2875.0,5835.0
1154,960.0,3000.0,980.0,4295.0,1590.0,6700.0,2895.0,5945.0
1155,1004.0,3053.333251953125,971.0,4325.0,1660.0,6740.0,2935.0,6000.0
1156,992.0,3036.666748046875,976.0,4245.0,1720.0,6640.0,2870.0,6050.0
1157,1024.0,3053.333251953125,1002.0,4325.0,1830.0,6700.0,2940.0,6060.0
1158,1062.0,3040.0,1082.0,4580.0,1740.0,6730.0,2945.0,5955.0
1159,1040.0,3023.333251953125,1005.0,4745.0,1790.0,6760.0,2870.0,5955.0
1160,1060.0,2980.0,1005.0,4835.0,1780.0,6890.0,2845.0,5920.0
1161,1060.0,2966.666748046875,1009.0,4715.0,1770.0,6790.0,2865.0,6090.0
1162,1050.0,2886.666748046875,977.0,4575.0,1730.0,6840.0,2875.0,6120.0
1163,1020.0,2770.0,935.0,4490.0,1690.0,6660.0,2820.0,6040.0
1164,1020.0,2790.0,945.0,4450.0,1660.0,6590.0,2820.0,6110.0
1165,1048.0,2906.666748046875,980.0,4670.0,1750.0,6680.0,2875.0,6130.0
1166,1042.0,2876.666748046875,999.0,4800.0,1720.0,6570.0,2865.0,6010.0
1167,1046.0,2843.333251953125,975.0,4825.0,1720.0,6550.0,2875.0,5935.0
1168,1044.0,2746.666748046875,954.0,4805.0,1720.0,6530.0,2885.0,5970.0
1169,1056.0,2690.0,957.0,4815.0,1720.0,6500.0,2875.0,6035.0
1170,1060.0,2700.0,963.0,4890.0,1710.0,6490.0,2855.0,6080.0
1171,1042.0,2650.0,955.0,4745.0,1710.0,6520.0,2875.0,6015.0
1172,1026.0,2600.0,954.0,4850.0,1750.0,6480.0,2900.0,6050.0
1173,1004.0,2630.0,926.0,4915.0,1810.0,6560.0,2900.0,6160.0
1174,1008.0,2590.0,918.0,5000.0,1780.0,6390.0,2865.0,6175.0
1175,1022.0,2576.666748046875,941.0,5100.0,1790.0,6310.0,2895.0,6190.0
1176,1042.0,2670.0,963.0,5270.0,1790.0,6350.0,2900.0,6210.0
1177,1050.0,2756.666748046875,985.0,5770.0,1760.0,6310.0,2905.0,6155.0
1178,1040.0,2733.333251953125,975.0,5950.0,1790.0,6240.0,2865.0,6080.0
1179,1062.0,2720.0,983.0,5770.0,1840.0,6360.0,2885.0,6270.0
1180,1082.0,2743.333251953125,977.0,5940.0,1800.0,6550.0,2900.0,6460.0
1181,1070.0,2866.666748046875,977.0,5800.0,1750.0,6440.0,2885.0,6450.0
1182,1062.0,2950.0,977.0,5991.6494140625,1710.0,6520.0,2835.0,6335.0
1183,1080.0,2870.0,975.0,5920.0,1710.0,6510.0,2885.0,6625.0
1184,1070.0,2900.0,914.0,6420.0,1690.0,6570.0,2865.0,6680.0
1185,1070.0,2906.666748046875,869.0,6180.0,1690.0,6620.0,2875.0,6670.0
1186,1066.0,2880.0,874.0,6320.0,1620.0,6610.0,2875.0,6600.0
1187,1068.0,2786.666748046875,863.0,6110.0,1610.0,6650.0,2860.0,6500.0
1188,1066.0,2790.0,841.0,6440.0,1660.0,6650.0,2880.0,6560.0
1189,1064.0,2776.666748046875,843.0,6440.0,1670.0,6550.0,2885.0,6630.0
1190,1070.0,2790.0,859.0,6340.0,1610.0,6590.0,2900.0,6685.0
1191,1100.0,2813.333251953125,846.0,6330.0,1650.0,6620.0,2885.0,6765.0
1192,1128.0,2856.666748046875,859.0,6530.0,1610.0,6630.0,2875.0,6915.0
1193,1178.0,2886.666748046875,868.0,6720.0,1590.0,6640.0,2895.0,7055.0
1194,1174.0,2910.0,862.0,6650.0,1620.0,6640.0,2885.0,7010.0
1195,1186.0,2910.0,873.0,6720.0,1640.0,6560.0,2900.0,7030.0
1196,1164.0,2910.0,901.0,6730.0,1670.0,6580.0,2875.0,7090.0
1197,1166.0,2900.0,897.0,6670.0,1640.0,6570.0,2905.0,6995.0
1198,1198.0,2960.0,871.0,6520.0,1620.0,6630.0,2895.0,6895.0
1199,1186.0,2960.0,878.0,6520.0,1650.0,6680.0,2890.0,6970.0
1200,1158.0,2946.666748046875,871.0,6500.0,1610.0,6580.0,2880.0,6900.0
1201,1170.0,3086.666748046875,870.0,6760.0,1660.0,6780.0,2890.0,7050.0
1202,1182.0,3116.666748046875,888.0,7260.0,1660.0,6800.0,2895.0,7120.0
1203,1182.0,3083.333251953125,901.0,7700.0,1650.0,6710.0,2880.0,7020.0
1204,1168.0,3006.666748046875,930.0,7160.0,1660.0,6710.0,2870.0,7000.0
1205,1168.0,3076.666748046875,942.0,6640.0,1800.0,6750.0,2880.0,7110.0
1206,1158.0,3030.0,928.0,6550.0,1750.0,6690.0,2880.0,6930.0
1207,1160.0,3063.333251953125,929.0,6633.25,1830.0,6600.0,2870.0,7040.0
1208,1164.0,3120.0,951.0,7100.0,1830.0,6580.0,2865.0,7205.0
1209,1180.0,3330.0,956.0,7110.0,1770.0,6570.0,2870.0,7325.0
1210,1160.0,3383.333251953125,960.0,7040.0,1770.0,6490.0,2860.0,7105.0
1211,1134.0,3246.666748046875,924.0,6850.0,1780.0,6430.0,2840.0,6910.0
1212,1138.0,3236.666748046875,916.0,6920.0,1730.0,6430.0,2840.0,6875.0
1213,1148.0,3273.333251953125,938.0,6900.0,1730.0,6380.0,2850.0,6800.0
1214,1156.0,3323.333251953125,920.0,7110.0,1720.0,6440.0,2855.0,6810.0
1215,1176.0,3386.666748046875,913.0,7330.0,1750.0,6530.0,2860.0,7015.0
1216,1200.0,3426.666748046875,918.0,7510.0,1748.0,6480.0,2865.0,6995.0
1217,1194.0,3490.0,910.0,7650.0,1742.0,6450.0,2855.0,7395.0
1218,1186.0,3450.0,905.0,7490.0,1730.0,6420.0,2845.0,7330.0
1219,1198.0,3446.666748046875,903.0,7630.0,1720.0,6420.0,2870.0,7685.0
1220,1222.0,3453.333251953125,909.0,8070.0,1720.0,6430.0,2860.0,7600.0
1221,1224.0,3430.0,915.0,7980.0,1720.0,6380.0,2865.0,7615.0
1222,1222.0,3533.333251953125,940.0,8120.0,1740.0,6440.0,2850.0,7925.0
1223,1228.0,3590.0,943.0,8080.0,1810.0,6510.0,2885.0,7980.0
1224,1222.0,3543.333251953125,921.0,7850.0,1820.0,6450.0,2890.0,8540.0
1225,1196.0,3453.333251953125,924.0,7590.0,1780.0,6410.0,2870.0,8220.0
1226,1210.0,3500.0,930.0,7920.0,1770.0,6500.0,2870.0,8255.0
1227,1212.0,3483.333251953125,927.0,7890.0,1750.0,6500.0,2870.0,8505.0
1228,1194.0,3436.666748046875,916.0,7940.0,1760.0,6410.0,2865.0,8875.0
1229,1176.0,3376.666748046875,909.0,8400.0,1740.0,6350.0,2855.0,8740.0
1230,1170.0,3346.666748046875,889.0,7720.0,1730.0,6220.0,2835.0,8500.0
1231,1156.0,3250.0,875.0,6720.0,1730.0,6270.0,2780.0,8355.0
1232,1182.0,3263.333251953125,881.0,7200.0,1750.0,6320.0,2820.0,8310.0
1233,1198.0,3333.333251953125,910.0,6670.0,1760.0,6350.0,2865.0,8365.0
1234,1176.0,3243.333251953125,904.0,6170.0,1820.0,6360.0,2900.0,8215.0
1235,1184.0,3266.666748046875,898.0,6670.0,1810.0,6410.0,2880.0,8265.0
1236,1170.0,3453.333251953125,883.0,6820.0,1760.0,6440.0,2845.0,8050.0
1237,1178.0,3480.0,883.0,7290.0,1760.0,6420.0,2855.0,8310.0
1238,1190.0,3550.0,901.0,7710.0,1730.0,6510.0,2880.0,8615.0
1239,1204.0,3646.666748046875,913.0,7360.0,1810.0,6530.0,2890.0,8510.0
1240,1216.0,3543.333251953125,931.0,7400.0,1820.0,6640.0,2950.0,8480.0
1241,1212.0,3513.333251953125,920.0,7220.0,1830.0,6550.0,2905.0,8270.0
1242,1222.0,3506.666748046875,932.0,7120.0,1950.0,6530.0,2935.0,8100.0
1243,1218.0,3473.333251953125,919.0,7170.0,1910.0,6390.0,2905.0,7995.0
1244,1224.0,3533.333251953125,921.0,7220.0,1940.0,6460.0,2905.0,7770.0
1245,1224.0,3553.333251953125,939.0,7420.0,1950.0,6400.0,2945.0,7670.0
1246,1210.0,3450.0,898.0,7160.0,1880.0,6310.0,2900.0,7660.0
1247,1218.0,3240.0,913.0,7010.0,1880.0,6360.0,2950.0,7700.0
1248,1212.0,3036.666748046875,899.0,6760.0,1780.0,6330.0,2930.0,7745.0
1249,1226.0,2936.666748046875,877.0,6260.0,1810.0,6280.0,2920.0,7375.0
1250,1242.0,2976.666748046875,875.0,6370.0,1820.0,6360.0,2960.0,7390.0
1251,1244.0,2916.666748046875,852.0,6050.0,1840.0,6290.0,2940.0,7370.0
1252,1264.0,2880.0,860.0,5880.0,1820.0,6360.0,2980.0,7735.0
1253,1284.0,2800.0,840.0,5480.0,1780.0,6300.0,2985.0,7840.0
1254,1276.0,2740.0,856.0,5120.0,1830.0,6260.0,2990.0,7865.0
1255,1278.0,2763.333251953125,880.0,5620.0,1860.0,6420.0,3000.0,7995.0
1256,1256.0,2743.333251953125,874.0,6000.0,1830.0,6400.0,2995.0,7990.0
1257,1270.0,2840.0,878.0,6100.0,1850.0,6470.0,3010.0,8115.0
1258,1266.0,2796.666748046875,877.0,6320.0,1860.0,6400.0,3020.0,8055.0
1259,1248.0,2790.0,896.0,6310.0,1880.0,6450.0,3090.0,8200.0
1260,1250.0,2856.666748046875,883.0,6220.0,2000.0,6500.0,3140.0,8250.0
1261,1230.0,2793.333251953125,873.0,6020.0,1950.0,6390.0,3130.0,8005.0
1262,1242.0,2753.333251953125,888.0,5790.0,1920.0,6460.0,3200.0,7975.0
1263,1224.0,2693.333251953125,875.0,5720.0,1940.0,6450.0,3220.0,7850.0
1264,1238.0,2676.666748046875,872.0,6150.0,1940.0,6560.0,3160.0,7970.0
1265,1242.0,2616.666748046875,864.0,5880.0,1970.0,6530.0,3090.0,7815.0
1266,1246.0,2526.666748046875,852.0,5840.0,1980.0,6660.0,3150.0,7840.0
1267,1254.0,2643.333251953125,854.0,5980.0,1970.0,6720.0,3170.0,8060.0
1268,1258.0,2640.0,873.0,6220.0,1920.0,6750.0,3070.0,8230.0
1269,1268.0,2600.0,877.0,6320.0,1930.0,6790.0,3090.0,8460.0
1270,1264.0,2583.333251953125,891.0,6330.0,1930.0,6720.0,3100.0,8185.0
1271,1268.0,2606.666748046875,896.0,6330.0,2020.0,6720.0,3110.0,8215.0
1272,1260.0,2646.666748046875,891.0,6080.0,2040.0,6670.0,3080.0,8335.0
1273,1258.0,2656.666748046875,884.0,6280.0,2140.0,6820.0,3100.0,8375.0
1274,1280.0,2750.0,898.0,6350.0,2110.0,6910.0,3110.0,8445.0
1275,1268.0,2776.666748046875,900.0,6350.0,2060.0,6810.0,3100.0,8485.0
1276,1264.0,2766.666748046875,898.0,6500.0,2030.0,6810.0,3060.0,8425.0
1277,1270.0,2793.333251953125,917.0,6490.0,2070.0,6860.0,3040.0,8400.0
1278,1278.0,2793.333251953125,901.0,6240.0,2110.0,6930.0,3020.0,8295.0
1279,1272.0,2763.333251953125,899.0,6240.0,2155.0,6850.0,3020.0,8615.0
1280,1278.0,2753.333251953125,921.0,6580.0,2125.0,6890.0,2975.0,8790.0
1281,1294.0,2713.333251953125,915.0,6520.0,2090.0,6760.0,2950.0,8740.0
